5977,,20260901,F,59775977,20260914,20260901,20260916,KAS-M584071000,YATZZD1956W,5,PC,JPY,W999,1000,YATZZD1956W,S,O,N,,DRIVER2 BOARD ASSY.,0001,0,0,,,0,,,,,,,,,,,,,,20260916,,2,20260916,,102,20260901
5977,,20260901,F,59775977,20260914,20260901,20260916,KAS-M538200000,YATZZD1380R,96,PC,JPY,R999,1000,YATZZD1380R,S,O,N,,PLUG,AC POWER,0001,0,0,,,0,,,,,,,,,,,,,,20260916,,2,20260916,,2000,20260901
5977,,20260901,F,59775977,20260914,20260901,20260917,KAS-M584071000,YATZZD1956W,5,PC,JPY,W999,1000,YATZZD1956W,S,O,N,,DRIVER2 BOARD ASSY.,0001,0,0,,,0,,,,,,,,,,,,,,20260917,,2,20260917,,102,20260901
5977,,20260901,F,59775977,20260914,20260901,20260917,KAS-M538200000,YATZZD1380R,96,PC,JPY,R999,1000,YATZZD1380R,S,O,N,,PLUG,AC POWER,0001,0,0,,,0,,,,,,,,,,,,,,20260917,,2,20260917,,2000,20260901
5977,,20260901,F,59775977,20260914,20260901,20260918,KAS-M584071000,YATZZD1956W,5,PC,JPY,W999,1000,YATZZD1956W,S,O,N,,DRIVER2 BOARD ASSY.,0001,0,0,,,0,,,,,,,,,,,,,,20260918,,2,20260918,,102,20260901
5977,,20260901,F,59775977,20260914,20260901,20260918,KAS-M538200000,YATZZD1380R,96,PC,JPY,R999,1000,YATZZD1380R,S,O,N,,PLUG,AC POWER,0001,0,0,,,0,,,,,,,,,,,,,,20260918,,2,20260918,,2000,20260901
5977,,20260901,F,59775977,20260914,20260901,20260921,KAS-M538200000,YATZZD1380R,96,PC,JPY,R999,1000,YATZZD1380R,S,O,N,,PLUG,AC POWER,0001,0,0,,,0,,,,,,,,,,,,,,20260921,,2,20260921,,2000,20260901
5977,,20260901,F,59775977,20260914,20260901,20260921,KAS-M584071000,YATZZD1956W,5,PC,JPY,W999,1000,YATZZD1956W,S,O,N,,DRIVER2 BOARD ASSY.,0001,0,0,,,0,,,,,,,,,,,,,,20260921,,2,20260921,,102,20260901
5977,,20260901,F,59775977,20260914,20260901,20260914,KAS-M584071000,YATZZD1956W,47,PC,JPY,W999,1000,YATZZD1956W,S,O,N,,DRIVER2 BOARD ASSY.,0001,0,0,,,0,,,,,,,,,,,,,,20260914,,2,20260914,,102,20260901
5977,,20260901,F,59775977,20260914,20260901,20260922,KAS-M584071000,YATZZD1956W,5,PC,JPY,W999,1000,YATZZD1956W,S,O,N,,DRIVER2 BOARD ASSY.,0001,0,0,,,0,,,,,,,,,,,,,,20260922,,2,20260922,,102,20260901
5977,,20260901,F,59775977,20260914,20260901,20260922,KAS-M538200000,YATZZD1380R,96,PC,JPY,R999,1000,YATZZD1380R,S,O,N,,PLUG,AC POWER,0001,0,0,,,0,,,,,,,,,,,,,,20260922,,2,20260922,,2000,20260901
5977,,20260901,F,59775977,20260914,20260901,20260923,KAS-M538200000,YATZZD1380R,96,PC,JPY,R999,1000,YATZZD1380R,S,O,N,,PLUG,AC POWER,0001,0,0,,,0,,,,,,,,,,,,,,20260923,,2,20260923,,2000,20260901
5977,,20260901,F,59775977,20260914,20260901,20260923,KAS-M584071000,YATZZD1956W,5,PC,JPY,W999,1000,YATZZD1956W,S,O,N,,DRIVER2 BOARD ASSY.,0001,0,0,,,0,,,,,,,,,,,,,,20260923,,2,20260923,,102,20260901
5977,,20260901,F,59775977,20260914,20260901,20260924,KAS-M538200000,YATZZD1380R,96,PC,JPY,R999,1000,YATZZD1380R,S,O,N,,PLUG,AC POWER,0001,0,0,,,0,,,,,,,,,,,,,,20260924,,2,20260924,,2000,20260901
5977,,20260901,F,59775977,20260914,20260901,20260924,KAS-M584071000,YATZZD1956W,5,PC,JPY,W999,1000,YATZZD1956W,S,O,N,,DRIVER2 BOARD ASSY.,0001,0,0,,,0,,,,,,,,,,,,,,20260924,,2,20260924,,102,20260901
5977,,20260901,F,59775977,20260914,20260901,20260925,KAS-M538200000,YATZZD1380R,96,PC,JPY,R999,1000,YATZZD1380R,S,O,N,,PLUG,AC POWER,0001,0,0,,,0,,,,,,,,,,,,,,20260925,,2,20260925,,2000,20260901
5977,,20260901,F,59775977,20260914,20260901,20260925,KAS-M584071000,YATZZD1956W,5,PC,JPY,W999,1000,YATZZD1956W,S,O,N,,DRIVER2 BOARD ASSY.,0001,0,0,,,0,,,,,,,,,,,,,,20260925,,2,20260925,,102,20260901
5977,,20260901,F,59775977,20260914,20260901,20260928,KAS-M584071000,YATZZD1956W,5,PC,JPY,W999,1000,YATZZD1956W,S,O,N,,DRIVER2 BOARD ASSY.,0001,0,0,,,0,,,,,,,,,,,,,,20260928,,2,20260928,,102,20260901
5977,,20260901,F,59775977,20260914,20260901,20260928,KAS-M538200000,YATZZD1380R,96,PC,JPY,R999,1000,YATZZD1380R,S,O,N,,PLUG,AC POWER,0001,0,0,,,0,,,,,,,,,,,,,,20260928,,2,20260928,,2000,20260901
5977,,20260901,F,59775977,20260914,20260901,20260929,KAS-M584071000,YATZZD1956W,5,PC,JPY,W999,1000,YATZZD1956W,S,O,N,,DRIVER2 BOARD ASSY.,0001,0,0,,,0,,,,,,,,,,,,,,20260929,,2,20260929,,102,20260901
5977,,20261001,F,59775977,20260914,20261001,20261001,KAS-M538200000,YATZZD1380R,89,PC,JPY,R999,1000,YATZZD1380R,S,O,N,,PLUG,AC POWER,0001,0,0,,,0,,,,,,,,,,,,,,20261001,,2,20261001,,2000,20261001
5977,,20261001,F,59775977,20260914,20261001,20261001,KAS-M584071000,YATZZD1956W,4,PC,JPY,W999,1000,YATZZD1956W,S,O,N,,DRIVER2 BOARD ASSY.,0001,0,0,,,0,,,,,,,,,,,,,,20261001,,2,20261001,,88,20261001
5977,,20261001,F,59775977,20260914,20261001,20261001,5JJ-82151200JW,YATZZD0072R,1,PC,JPY,R999,1000,YATZZD0072R,S,O,N,,FUSE,0001,0,0,,,0,,,,,,,,,,,,,,20261001,,2,20261001,,4,20261001
5977,,20261001,F,59775977,20260914,20261001,20261002,KAS-M538200000,YATZZD1380R,91,PC,JPY,R999,1000,YATZZD1380R,S,O,N,,PLUG,AC POWER,0001,0,0,,,0,,,,,,,,,,,,,,20261002,,2,20261002,,2000,20261001
5977,,20261001,F,59775977,20260914,20261001,20261002,5JJ-82151200JW,YATZZD0072R,1,PC,JPY,R999,1000,YATZZD0072R,S,O,N,,FUSE,0001,0,0,,,0,,,,,,,,,,,,,,20261002,,2,20261002,,4,20261001
5977,,20261001,F,59775977,20260914,20261001,20261002,KAS-M584071000,YATZZD1956W,4,PC,JPY,W999,1000,YATZZD1956W,S,O,N,,DRIVER2 BOARD ASSY.,0001,0,0,,,0,,,,,,,,,,,,,,20261002,,2,20261002,,88,20261001
5977,,20261001,F,59775977,20260914,20261001,20261005,KAS-M538200000,YATZZD1380R,91,PC,JPY,R999,1000,YATZZD1380R,S,O,N,,PLUG,AC POWER,0001,0,0,,,0,,,,,,,,,,,,,,20261005,,2,20261005,,2000,20261001
5977,,20261001,F,59775977,20260914,20261001,20261005,5JJ-82151200JW,YATZZD0072R,1,PC,JPY,R999,1000,YATZZD0072R,S,O,N,,FUSE,0001,0,0,,,0,,,,,,,,,,,,,,20261005,,2,20261005,,4,20261001
5977,,20261001,F,59775977,20260914,20261001,20261005,KAS-M584071000,YATZZD1956W,4,PC,JPY,W999,1000,YATZZD1956W,S,O,N,,DRIVER2 BOARD ASSY.,0001,0,0,,,0,,,,,,,,,,,,,,20261005,,2,20261005,,88,20261001
5977,,20261001,F,59775977,20260914,20261001,20261006,KAS-M538200000,YATZZD1380R,91,PC,JPY,R999,1000,YATZZD1380R,S,O,N,,PLUG,AC POWER,0001,0,0,,,0,,,,,,,,,,,,,,20261006,,2,20261006,,2000,20261001
5977,,20261001,F,59775977,20260914,20261001,20261006,5JJ-82151200JW,YATZZD0072R,1,PC,JPY,R999,1000,YATZZD0072R,S,O,N,,FUSE,0001,0,0,,,0,,,,,,,,,,,,,,20261006,,2,20261006,,4,20261001
5977,,20261001,F,59775977,20260914,20261001,20261006,KAS-M584071000,YATZZD1956W,4,PC,JPY,W999,1000,YATZZD1956W,S,O,N,,DRIVER2 BOARD ASSY.,0001,0,0,,,0,,,,,,,,,,,,,,20261006,,2,20261006,,88,20261001
5977,,20261001,F,59775977,20260914,20261001,20261007,KAS-M538200000,YATZZD1380R,91,PC,JPY,R999,1000,YATZZD1380R,S,O,N,,PLUG,AC POWER,0001,0,0,,,0,,,,,,,,,,,,,,20261007,,2,20261007,,2000,20261001
5977,,20261001,F,59775977,20260914,20261001,20261007,KAS-M584071000,YATZZD1956W,4,PC,JPY,W999,1000,YATZZD1956W,S,O,N,,DRIVER2 BOARD ASSY.,0001,0,0,,,0,,,,,,,,,,,,,,20261007,,2,20261007,,88,20261001
5977,,20261001,F,59775977,20260914,20261001,20261008,KAS-M538200000,YATZZD1380R,91,PC,JPY,R999,1000,YATZZD1380R,S,O,N,,PLUG,AC POWER,0001,0,0,,,0,,,,,,,,,,,,,,20261008,,2,20261008,,2000,20261001
5977,,20261001,F,59775977,20260914,20261001,20261008,KAS-M584071000,YATZZD1956W,4,PC,JPY,W999,1000,YATZZD1956W,S,O,N,,DRIVER2 BOARD ASSY.,0001,0,0,,,0,,,,,,,,,,,,,,20261008,,2,20261008,,88,20261001
5977,,20261001,F,59775977,20260914,20261001,20261009,KAS-M584071000,YATZZD1956W,4,PC,JPY,W999,1000,YATZZD1956W,S,O,N,,DRIVER2 BOARD ASSY.,0001,0,0,,,0,,,,,,,,,,,,,,20261009,,2,20261009,,88,20261001
5977,,20261001,F,59775977,20260914,20261001,20261009,KAS-M538200000,YATZZD1380R,91,PC,JPY,R999,1000,YATZZD1380R,S,O,N,,PLUG,AC POWER,0001,0,0,,,0,,,,,,,,,,,,,,20261009,,2,20261009,,2000,20261001
5977,,20261001,F,59775977,20260914,20261001,20261012,KAS-M538200000,YATZZD1380R,91,PC,JPY,R999,1000,YATZZD1380R,S,O,N,,PLUG,AC POWER,0001,0,0,,,0,,,,,,,,,,,,,,20261012,,2,20261012,,2000,20261001
5977,,20261001,F,59775977,20260914,20261001,20261012,KAS-M584071000,YATZZD1956W,4,PC,JPY,W999,1000,YATZZD1956W,S,O,N,,DRIVER2 BOARD ASSY.,0001,0,0,,,0,,,,,,,,,,,,,,20261012,,2,20261012,,88,20261001
5977,,20261001,F,59775977,20260914,20261001,20261013,KAS-M584071000,YATZZD1956W,4,PC,JPY,W999,1000,YATZZD1956W,S,O,N,,DRIVER2 BOARD ASSY.,0001,0,0,,,0,,,,,,,,,,,,,,20261013,,2,20261013,,88,20261001
5977,,20261001,F,59775977,20260914,20261001,20261013,KAS-M538200000,YATZZD1380R,91,PC,JPY,R999,1000,YATZZD1380R,S,O,N,,PLUG,AC POWER,0001,0,0,,,0,,,,,,,,,,,,,,20261013,,2,20261013,,2000,20261001
5977,,20260901,F,59775977,20260914,20260901,20260929,KAS-M538200000,YATZZD1380R,96,PC,JPY,R999,1000,YATZZD1380R,S,O,N,,PLUG,AC POWER,0001,0,0,,,0,,,,,,,,,,,,,,20260929,,2,20260929,,2000,20260901
5977,,20261001,F,59775977,20260914,20261001,20261014,KAS-M584071000,YATZZD1956W,4,PC,JPY,W999,1000,YATZZD1956W,S,O,N,,DRIVER2 BOARD ASSY.,0001,0,0,,,0,,,,,,,,,,,,,,20261014,,2,20261014,,88,20261001
5977,,20261001,F,59775977,20260914,20261001,20261015,KAS-M538200000,YATZZD1380R,91,PC,JPY,R999,1000,YATZZD1380R,S,O,N,,PLUG,AC POWER,0001,0,0,,,0,,,,,,,,,,,,,,20261015,,2,20261015,,2000,20261001
5977,,20261001,F,59775977,20260914,20261001,20261015,KAS-M584071000,YATZZD1956W,4,PC,JPY,W999,1000,YATZZD1956W,S,O,N,,DRIVER2 BOARD ASSY.,0001,0,0,,,0,,,,,,,,,,,,,,20261015,,2,20261015,,88,20261001
5977,,20261001,F,59775977,20260914,20261001,20261016,KAS-M584071000,YATZZD1956W,4,PC,JPY,W999,1000,YATZZD1956W,S,O,N,,DRIVER2 BOARD ASSY.,0001,0,0,,,0,,,,,,,,,,,,,,20261016,,2,20261016,,88,20261001
5977,,20261001,F,59775977,20260914,20261001,20261016,KAS-M538200000,YATZZD1380R,91,PC,JPY,R999,1000,YATZZD1380R,S,O,N,,PLUG,AC POWER,0001,0,0,,,0,,,,,,,,,,,,,,20261016,,2,20261016,,2000,20261001
5977,,20261001,F,59775977,20260914,20261001,20261019,KAS-M538200000,YATZZD1380R,91,PC,JPY,R999,1000,YATZZD1380R,S,O,N,,PLUG,AC POWER,0001,0,0,,,0,,,,,,,,,,,,,,20261019,,2,20261019,,2000,20261001
5977,,20261001,F,59775977,20260914,20261001,20261019,KAS-M584071000,YATZZD1956W,4,PC,JPY,W999,1000,YATZZD1956W,S,O,N,,DRIVER2 BOARD ASSY.,0001,0,0,,,0,,,,,,,,,,,,,,20261019,,2,20261019,,88,20261001
5977,,20261001,F,59775977,20260914,20261001,20261020,KAS-M538200000,YATZZD1380R,91,PC,JPY,R999,1000,YATZZD1380R,S,O,N,,PLUG,AC POWER,0001,0,0,,,0,,,,,,,,,,,,,,20261020,,2,20261020,,2000,20261001
5977,,20261001,F,59775977,20260914,20261001,20261020,KAS-M584071000,YATZZD1956W,4,PC,JPY,W999,1000,YATZZD1956W,S,O,N,,DRIVER2 BOARD ASSY.,0001,0,0,,,0,,,,,,,,,,,,,,20261020,,2,20261020,,88,20261001
5977,,20261001,F,59775977,20260914,20261001,20261021,KAS-M538200000,YATZZD1380R,91,PC,JPY,R999,1000,YATZZD1380R,S,O,N,,PLUG,AC POWER,0001,0,0,,,0,,,,,,,,,,,,,,20261021,,2,20261021,,2000,20261001
5977,,20261001,F,59775977,20260914,20261001,20261021,KAS-M584071000,YATZZD1956W,4,PC,JPY,W999,1000,YATZZD1956W,S,O,N,,DRIVER2 BOARD ASSY.,0001,0,0,,,0,,,,,,,,,,,,,,20261021,,2,20261021,,88,20261001
5977,,20261001,F,59775977,20260914,20261001,20261022,KAS-M538200000,YATZZD1380R,91,PC,JPY,R999,1000,YATZZD1380R,S,O,N,,PLUG,AC POWER,0001,0,0,,,0,,,,,,,,,,,,,,20261022,,2,20261022,,2000,20261001
5977,,20261001,F,59775977,20260914,20261001,20261022,KAS-M584071000,YATZZD1956W,4,PC,JPY,W999,1000,YATZZD1956W,S,O,N,,DRIVER2 BOARD ASSY.,0001,0,0,,,0,,,,,,,,,,,,,,20261022,,2,20261022,,88,20261001
5977,,20261001,F,59775977,20260914,20261001,20261023,KAS-M584071000,YATZZD1956W,4,PC,JPY,W999,1000,YATZZD1956W,S,O,N,,DRIVER2 BOARD ASSY.,0001,0,0,,,0,,,,,,,,,,,,,,20261023,,2,20261023,,88,20261001
5977,,20261001,F,59775977,20260914,20261001,20261023,KAS-M538200000,YATZZD1380R,91,PC,JPY,R999,1000,YATZZD1380R,S,O,N,,PLUG,AC POWER,0001,0,0,,,0,,,,,,,,,,,,,,20261023,,2,20261023,,2000,20261001
5977,,20261001,F,59775977,20260914,20261001,20261026,KAS-M538200000,YATZZD1380R,91,PC,JPY,R999,1000,YATZZD1380R,S,O,N,,PLUG,AC POWER,0001,0,0,,,0,,,,,,,,,,,,,,20261026,,2,20261026,,2000,20261001
5977,,20261001,F,59775977,20260914,20261001,20261026,KAS-M584071000,YATZZD1956W,4,PC,JPY,W999,1000,YATZZD1956W,S,O,N,,DRIVER2 BOARD ASSY.,0001,0,0,,,0,,,,,,,,,,,,,,20261026,,2,20261026,,88,20261001
5977,,20261001,F,59775977,20260914,20261001,20261027,KAS-M538200000,YATZZD1380R,91,PC,JPY,R999,1000,YATZZD1380R,S,O,N,,PLUG,AC POWER,0001,0,0,,,0,,,,,,,,,,,,,,20261027,,2,20261027,,2000,20261001
5977,,20261001,F,59775977,20260914,20261001,20261027,KAS-M584071000,YATZZD1956W,4,PC,JPY,W999,1000,YATZZD1956W,S,O,N,,DRIVER2 BOARD ASSY.,0001,0,0,,,0,,,,,,,,,,,,,,20261027,,2,20261027,,88,20261001
5977,,20261001,F,59775977,20260914,20261001,20261028,KAS-M584071000,YATZZD1956W,4,PC,JPY,W999,1000,YATZZD1956W,S,O,N,,DRIVER2 BOARD ASSY.,0001,0,0,,,0,,,,,,,,,,,,,,20261028,,2,20261028,,88,20261001
5977,,20261001,F,59775977,20260914,20261001,20261028,KAS-M538200000,YATZZD1380R,91,PC,JPY,R999,1000,YATZZD1380R,S,O,N,,PLUG,AC POWER,0001,0,0,,,0,,,,,,,,,,,,,,20261028,,2,20261028,,2000,20261001
5977,,20261001,F,59775977,20260914,20261001,20261029,KAS-M584071000,YATZZD1956W,4,PC,JPY,W999,1000,YATZZD1956W,S,O,N,,DRIVER2 BOARD ASSY.,0001,0,0,,,0,,,,,,,,,,,,,,20261029,,2,20261029,,88,20261001
5977,,20261001,F,59775977,20260914,20261001,20261014,KAS-M538200000,YATZZD1380R,91,PC,JPY,R999,1000,YATZZD1380R,S,O,N,,PLUG,AC POWER,0001,0,0,,,0,,,,,,,,,,,,,,20261014,,2,20261014,,2000,20261001
5977,,20261001,F,59775977,20260914,20261001,20261030,KAS-M584071000,YATZZD1956W,4,PC,JPY,W999,1000,YATZZD1956W,S,O,N,,DRIVER2 BOARD ASSY.,0001,0,0,,,0,,,,,,,,,,,,,,20261030,,2,20261030,,88,20261001
5977,,20261001,F,59775977,20260914,20261001,20261030,KAS-M538200000,YATZZD1380R,91,PC,JPY,R999,1000,YATZZD1380R,S,O,N,,PLUG,AC POWER,0001,0,0,,,0,,,,,,,,,,,,,,20261030,,2,20261030,,2000,20261001
5977,,20261102,F,59775977,20260914,20261102,20261102,KAS-M538200000,YATZZD1380R,40,PC,JPY,R999,1000,YATZZD1380R,S,O,N,,PLUG,AC POWER,0001,0,0,,,0,,,,,,,,,,,,,,20261102,,2,20261102,,1000,20261102
5977,,20261102,F,59775977,20260914,20261102,20261102,5JJ-82151200JW,YATZZD0072R,1,PC,JPY,R999,1000,YATZZD0072R,S,O,N,,FUSE,0001,0,0,,,0,,,,,,,,,,,,,,20261102,,2,20261102,,5,20261102
5977,,20261102,F,59775977,20260914,20261102,20261103,KAS-M538200000,YATZZD1380R,48,PC,JPY,R999,1000,YATZZD1380R,S,O,N,,PLUG,AC POWER,0001,0,0,,,0,,,,,,,,,,,,,,20261103,,2,20261103,,1000,20261102
5977,,20261102,F,59775977,20260914,20261102,20261103,5JJ-82151200JW,YATZZD0072R,1,PC,JPY,R999,1000,YATZZD0072R,S,O,N,,FUSE,0001,0,0,,,0,,,,,,,,,,,,,,20261103,,2,20261103,,5,20261102
5977,,20261102,F,59775977,20260914,20261102,20261104,5JJ-82151200JW,YATZZD0072R,1,PC,JPY,R999,1000,YATZZD0072R,S,O,N,,FUSE,0001,0,0,,,0,,,,,,,,,,,,,,20261104,,2,20261104,,5,20261102
5977,,20261102,F,59775977,20260914,20261102,20261104,KAS-M538200000,YATZZD1380R,48,PC,JPY,R999,1000,YATZZD1380R,S,O,N,,PLUG,AC POWER,0001,0,0,,,0,,,,,,,,,,,,,,20261104,,2,20261104,,1000,20261102
5977,,20261102,F,59775977,20260914,20261102,20261105,KAS-M538200000,YATZZD1380R,48,PC,JPY,R999,1000,YATZZD1380R,S,O,N,,PLUG,AC POWER,0001,0,0,,,0,,,,,,,,,,,,,,20261105,,2,20261105,,1000,20261102
5977,,20261102,F,59775977,20260914,20261102,20261105,5JJ-82151200JW,YATZZD0072R,1,PC,JPY,R999,1000,YATZZD0072R,S,O,N,,FUSE,0001,0,0,,,0,,,,,,,,,,,,,,20261105,,2,20261105,,5,20261102
5977,,20261102,F,59775977,20260914,20261102,20261106,5JJ-82151200JW,YATZZD0072R,1,PC,JPY,R999,1000,YATZZD0072R,S,O,N,,FUSE,0001,0,0,,,0,,,,,,,,,,,,,,20261106,,2,20261106,,5,20261102
5977,,20261102,F,59775977,20260914,20261102,20261106,KAS-M538200000,YATZZD1380R,48,PC,JPY,R999,1000,YATZZD1380R,S,O,N,,PLUG,AC POWER,0001,0,0,,,0,,,,,,,,,,,,,,20261106,,2,20261106,,1000,20261102
5977,,20261102,F,59775977,20260914,20261102,20261109,KAS-M538200000,YATZZD1380R,48,PC,JPY,R999,1000,YATZZD1380R,S,O,N,,PLUG,AC POWER,0001,0,0,,,0,,,,,,,,,,,,,,20261109,,2,20261109,,1000,20261102
5977,,20261102,F,59775977,20260914,20261102,20261110,KAS-M538200000,YATZZD1380R,48,PC,JPY,R999,1000,YATZZD1380R,S,O,N,,PLUG,AC POWER,0001,0,0,,,0,,,,,,,,,,,,,,20261110,,2,20261110,,1000,20261102
5977,,20261102,F,59775977,20260914,20261102,20261111,KAS-M538200000,YATZZD1380R,48,PC,JPY,R999,1000,YATZZD1380R,S,O,N,,PLUG,AC POWER,0001,0,0,,,0,,,,,,,,,,,,,,20261111,,2,20261111,,1000,20261102
5977,,20261102,F,59775977,20260914,20261102,20261112,KAS-M538200000,YATZZD1380R,48,PC,JPY,R999,1000,YATZZD1380R,S,O,N,,PLUG,AC POWER,0001,0,0,,,0,,,,,,,,,,,,,,20261112,,2,20261112,,1000,20261102
5977,,20261102,F,59775977,20260914,20261102,20261113,KAS-M538200000,YATZZD1380R,48,PC,JPY,R999,1000,YATZZD1380R,S,O,N,,PLUG,AC POWER,0001,0,0,,,0,,,,,,,,,,,,,,20261113,,2,20261113,,1000,20261102
5977,,20261102,F,59775977,20260914,20261102,20261116,KAS-M538200000,YATZZD1380R,48,PC,JPY,R999,1000,YATZZD1380R,S,O,N,,PLUG,AC POWER,0001,0,0,,,0,,,,,,,,,,,,,,20261116,,2,20261116,,1000,20261102
5977,,20261102,F,59775977,20260914,20261102,20261117,KAS-M538200000,YATZZD1380R,48,PC,JPY,R999,1000,YATZZD1380R,S,O,N,,PLUG,AC POWER,0001,0,0,,,0,,,,,,,,,,,,,,20261117,,2,20261117,,1000,20261102
5977,,20261102,F,59775977,20260914,20261102,20261118,KAS-M538200000,YATZZD1380R,48,PC,JPY,R999,1000,YATZZD1380R,S,O,N,,PLUG,AC POWER,0001,0,0,,,0,,,,,,,,,,,,,,20261118,,2,20261118,,1000,20261102
5977,,20261102,F,59775977,20260914,20261102,20261119,KAS-M538200000,YATZZD1380R,48,PC,JPY,R999,1000,YATZZD1380R,S,O,N,,PLUG,AC POWER,0001,0,0,,,0,,,,,,,,,,,,,,20261119,,2,20261119,,1000,20261102
5977,,20261102,F,59775977,20260914,20261102,20261120,KAS-M538200000,YATZZD1380R,48,PC,JPY,R999,1000,YATZZD1380R,S,O,N,,PLUG,AC POWER,0001,0,0,,,0,,,,,,,,,,,,,,20261120,,2,20261120,,1000,20261102
5977,,20261001,F,59775977,20260914,20261001,20261029,KAS-M538200000,YATZZD1380R,91,PC,JPY,R999,1000,YATZZD1380R,S,O,N,,PLUG,AC POWER,0001,0,0,,,0,,,,,,,,,,,,,,20261029,,2,20261029,,2000,20261001
5977,,20261201,F,59775977,20260914,20261201,20261204,KAS-M538200000,YATZZD1380R,79,PC,JPY,R999,1000,YATZZD1380R,S,O,N,,PLUG,AC POWER,0001,0,0,,,0,,,,,,,,,,,,,,20261204,,2,20261204,,1500,20261201
5977,,20261201,F,59775977,20260914,20261201,20261207,5JJ-82151200JW,YATZZD0072R,1,PC,JPY,R999,1000,YATZZD0072R,S,O,N,,FUSE,0001,0,0,,,0,,,,,,,,,,,,,,20261207,,2,20261207,,6,20261201
5977,,20261201,F,59775977,20260914,20261201,20261207,KAS-M538200000,YATZZD1380R,79,PC,JPY,R999,1000,YATZZD1380R,S,O,N,,PLUG,AC POWER,0001,0,0,,,0,,,,,,,,,,,,,,20261207,,2,20261207,,1500,20261201
5977,,20261201,F,59775977,20260914,20261201,20261208,KAS-M538200000,YATZZD1380R,79,PC,JPY,R999,1000,YATZZD1380R,S,O,N,,PLUG,AC POWER,0001,0,0,,,0,,,,,,,,,,,,,,20261208,,2,20261208,,1500,20261201
5977,,20261201,F,59775977,20260914,20261201,20261208,5JJ-82151200JW,YATZZD0072R,1,PC,JPY,R999,1000,YATZZD0072R,S,O,N,,FUSE,0001,0,0,,,0,,,,,,,,,,,,,,20261208,,2,20261208,,6,20261201
5977,,20261201,F,59775977,20260914,20261201,20261209,KAS-M538200000,YATZZD1380R,79,PC,JPY,R999,1000,YATZZD1380R,S,O,N,,PLUG,AC POWER,0001,0,0,,,0,,,,,,,,,,,,,,20261209,,2,20261209,,1500,20261201
5977,,20261201,F,59775977,20260914,20261201,20261210,KAS-M538200000,YATZZD1380R,79,PC,JPY,R999,1000,YATZZD1380R,S,O,N,,PLUG,AC POWER,0001,0,0,,,0,,,,,,,,,,,,,,20261210,,2,20261210,,1500,20261201
